axis,model,puzzle_index,rating_bucket,iteration,coordinate,correct_fraction,first_solve_progress,stable_solved_duration,remaining_incorrect_fraction
collapsed_plain,stable_plain,4,0,256,1.208635926246643,1.0,1.0,0.7975034713745117,0.0
collapsed_plain,stable_plain,4,0,384,1.1662335395812988,1.0,1.0,0.8567444086074829,0.0
collapsed_plain,stable_plain,4,0,512,1.1383090019226074,1.0,1.0,0.8986155390739441,0.0
collapsed_plain,stable_plain,4,0,768,1.104569911956787,1.0,1.0,0.9574733972549438,0.0
collapsed_plain,stable_plain,4,0,1024,1.0872142314910889,1.0,1.0,0.9991540908813477,0.0
collapsed_plain,stable_plain,8,0,0,-0.9282865524291992,0.1090909093618393,0.0,0.0,0.8909090757369995
collapsed_plain,stable_plain,8,0,1,-0.763493001461029,0.581818163394928,0.20000000298023224,0.0,0.418181836605072
collapsed_plain,stable_plain,8,0,2,-0.13255073130130768,0.7454545497894287,0.4000000059604645,0.0,0.2545454502105713
collapsed_plain,stable_plain,8,0,4,0.25859224796295166,0.9090909361839294,0.800000011920929,0.0,0.09090906381607056
collapsed_plain,stable_plain,8,0,8,1.7941362857818604,1.0,1.0,0.23212747275829315,0.0
collapsed_plain,stable_plain,8,0,12,1.7892295122146606,1.0,1.0,0.316903293132782,0.0
collapsed_plain,stable_plain,8,0,16,1.6622499227523804,1.0,1.0,0.3699398338794708,0.0
collapsed_plain,stable_plain,8,0,24,1.5264732837677002,1.0,1.0,0.43910813331604004,0.0
collapsed_plain,stable_plain,8,0,32,1.4606208801269531,1.0,1.0,0.4856613576412201,0.0
collapsed_plain,stable_plain,8,0,48,1.3840827941894531,1.0,1.0,0.5490307807922363,0.0
collapsed_plain,stable_plain,8,0,64,1.3430715799331665,1.0,1.0,0.5929068326950073,0.0
collapsed_plain,stable_plain,8,0,96,1.3046188354492188,1.0,1.0,0.6537318229675293,0.0
collapsed_plain,stable_plain,8,0,128,1.2860798835754395,1.0,1.0,0.6963824033737183,0.0
collapsed_plain,stable_plain,8,0,192,1.2600771188735962,1.0,1.0,0.756011426448822,0.0
collapsed_plain,stable_plain,8,0,256,1.2363780736923218,1.0,1.0,0.7980747222900391,0.0
collapsed_plain,stable_plain,8,0,384,1.203836441040039,1.0,1.0,0.8571234345436096,0.0
collapsed_plain,stable_plain,8,0,512,1.1844799518585205,1.0,1.0,0.8988991379737854,0.0
collapsed_plain,stable_plain,8,0,768,1.1644883155822754,1.0,1.0,0.9576619863510132,0.0
collapsed_plain,stable_plain,8,0,1024,1.1562505960464478,1.0,1.0,0.9992954134941101,0.0
collapsed_plain,stable_plain,9,0,0,-0.9282862544059753,0.14814814925193787,0.0,0.0,0.8518518209457397
collapsed_plain,stable_plain,9,0,1,-0.5855862498283386,0.5370370149612427,0.1666666716337204,0.0,0.4629629850387573
collapsed_plain,stable_plain,9,0,2,-0.08428050577640533,0.6851851940155029,0.3333333432674408,0.0,0.31481480598449707
collapsed_plain,stable_plain,9,0,4,0.4728664755821228,0.6666666865348816,0.6666666865348816,0.0,0.3333333134651184
collapsed_plain,stable_plain,9,0,8,1.8078941106796265,1.0,1.0,0.19994372129440308,0.0
collapsed_plain,stable_plain,9,0,12,1.9650590419769287,1.0,1.0,0.2999155819416046,0.0
collapsed_plain,stable_plain,9,0,16,1.852670669555664,1.0,1.0,0.35839536786079407,0.0
collapsed_plain,stable_plain,9,0,24,1.7163217067718506,1.0,1.0,0.43207117915153503,0.0
collapsed_plain,stable_plain,9,0,32,1.6507086753845215,1.0,1.0,0.4806002080440521,0.0
collapsed_plain,stable_plain,9,0,48,1.5774346590042114,1.0,1.0,0.5457895398139954,0.0
collapsed_plain,stable_plain,9,0,64,1.5361560583114624,1.0,1.0,0.590522825717926,0.0
collapsed_plain,stable_plain,9,0,96,1.4907567501068115,1.0,1.0,0.6521726250648499,0.0
collapsed_plain,stable_plain,9,0,128,1.4640843868255615,1.0,1.0,0.6952239274978638,0.0
collapsed_plain,stable_plain,9,0,192,1.4286307096481323,1.0,1.0,0.7552462816238403,0.0
collapsed_plain,stable_plain,9,0,256,1.4013365507125854,1.0,1.0,0.7975034713745117,0.0
collapsed_plain,stable_plain,9,0,384,1.3646804094314575,1.0,1.0,0.8567444086074829,0.0
collapsed_plain,stable_plain,9,0,512,1.3449257612228394,1.0,1.0,0.8986155390739441,0.0
collapsed_plain,stable_plain,9,0,768,1.3247768878936768,1.0,1.0,0.9574733972549438,0.0
collapsed_plain,stable_plain,9,0,1024,1.3156806230545044,1.0,1.0,0.9991540908813477,0.0
collapsed_plain,stable_plain,12,1-2,0,-0.9282865524291992,0.1090909093618393,0.0,0.0,0.8909090757369995
collapsed_plain,stable_plain,12,1-2,1,-0.9025121331214905,0.581818163394928,0.20000000298023224,0.0,0.418181836605072
collapsed_plain,stable_plain,12,1-2,2,-0.13511283695697784,0.6000000238418579,0.4000000059604645,0.0,0.3999999761581421
collapsed_plain,stable_plain,12,1-2,4,0.059214264154434204,0.800000011920929,0.800000011920929,0.0,0.19999998807907104
collapsed_plain,stable_plain,12,1-2,8,1.4495514631271362,1.0,1.0,0.23212747275829315,0.0
collapsed_plain,stable_plain,12,1-2,12,1.7874042987823486,1.0,1.0,0.316903293132782,0.0
collapsed_plain,stable_plain,12,1-2,16,1.7245984077453613,1.0,1.0,0.3699398338794708,0.0
collapsed_plain,stable_plain,12,1-2,24,1.6114615201950073,1.0,1.0,0.43910813331604004,0.0
collapsed_plain,stable_plain,12,1-2,32,1.552167296409607,1.0,1.0,0.4856613576412201,0.0
collapsed_plain,stable_plain,12,1-2,48,1.4788779020309448,1.0,1.0,0.5490307807922363,0.0
collapsed_plain,stable_plain,12,1-2,64,1.434396743774414,1.0,1.0,0.5929068326950073,0.0
collapsed_plain,stable_plain,12,1-2,96,1.3871331214904785,1.0,1.0,0.6537318229675293,0.0
collapsed_plain,stable_plain,12,1-2,128,1.3597947359085083,1.0,1.0,0.6963824033737183,0.0
collapsed_plain,stable_plain,12,1-2,192,1.324400782585144,1.0,1.0,0.756011426448822,0.0
collapsed_plain,stable_plain,12,1-2,256,1.2984744310379028,1.0,1.0,0.7980747222900391,0.0
collapsed_plain,stable_plain,12,1-2,384,1.259744644165039,1.0,1.0,0.8571234345436096,0.0
collapsed_plain,stable_plain,12,1-2,512,1.234339952468872,1.0,1.0,0.8988991379737854,0.0
collapsed_plain,stable_plain,12,1-2,768,1.2062959671020508,1.0,1.0,0.9576619863510132,0.0
collapsed_plain,stable_plain,12,1-2,1024,1.1928906440734863,1.0,1.0,0.9992954134941101,0.0
collapsed_plain,stable_plain,13,1-2,0,-0.9282863736152649,0.09090909361839294,0.0,0.0,0.9090908765792847
collapsed_plain,stable_plain,13,1-2,1,-0.742688775062561,0.4909090995788574,0.0555555559694767,0.0,0.5090909004211426
collapsed_plain,stable_plain,13,1-2,2,0.013604634441435337,0.5454545617103577,0.1111111119389534,0.0,0.45454543828964233
collapsed_plain,stable_plain,13,1-2,4,-0.061385709792375565,0.6727272868156433,0.2222222238779068,0.0,0.3272727131843567
collapsed_plain,stable_plain,13,1-2,8,-0.2815857529640198,0.5636363625526428,0.4444444477558136,0.0,0.4363636374473572
collapsed_plain,stable_plain,13,1-2,12,-0.34877943992614746,0.5090909004211426,0.6666666865348816,0.0,0.4909090995788574
collapsed_plain,stable_plain,13,1-2,16,-0.4631202220916748,0.6909090876579285,0.8888888955116272,0.0,0.30909091234207153
collapsed_plain,stable_plain,13,1-2,24,1.578527808189392,1.0,1.0,0.2999155819416046,0.0
collapsed_plain,stable_plain,13,1-2,32,1.538795828819275,1.0,1.0,0.39988744258880615,0.0
collapsed_plain,stable_plain,13,1-2,48,1.4308536052703857,1.0,1.0,0.4998593032360077,0.0
collapsed_plain,stable_plain,13,1-2,64,1.3747392892837524,1.0,1.0,0.5583390593528748,0.0
collapsed_plain,stable_plain,13,1-2,96,1.3090975284576416,1.0,1.0,0.6320148706436157,0.0
collapsed_plain,stable_plain,13,1-2,128,1.2714385986328125,1.0,1.0,0.6805438995361328,0.0
collapsed_plain,stable_plain,13,1-2,192,1.2258974313735962,1.0,1.0,0.7457332611083984,0.0
collapsed_plain,stable_plain,13,1-2,256,1.1939971446990967,1.0,1.0,0.7904665470123291,0.0
collapsed_plain,stable_plain,13,1-2,384,1.1518797874450684,1.0,1.0,0.8521163463592529,0.0
collapsed_plain,stable_plain,13,1-2,512,1.1255863904953003,1.0,1.0,0.8951676487922668,0.0
collapsed_plain,stable_plain,13,1-2,768,1.093676209449768,1.0,1.0,0.9551900029182434,0.0
collapsed_plain,stable_plain,13,1-2,1024,1.075088620185852,1.0,1.0,0.9974471926689148,0.0
collapsed_plain,stable_plain,20,1-2,0,-0.9282863736152649,0.1071428582072258,0.0,0.0,0.8928571343421936
collapsed_plain,stable_plain,20,1-2,1,-0.922981858253479,0.5714285969734192,0.1666666716337204,0.0,0.4285714030265808
collapsed_plain,stable_plain,20,1-2,2,-0.4422707259654999,0.6607142686843872,0.3333333432674408,0.0,0.3392857313156128
collapsed_plain,stable_plain,20,1-2,4,-0.23618687689304352,0.9285714030265808,0.6666666865348816,0.0,0.07142859697341919
collapsed_plain,stable_plain,20,1-2,8,1.4773123264312744,1.0,1.0,0.19994372129440308,0.0
collapsed_plain,stable_plain,20,1-2,12,1.6989368200302124,1.0,1.0,0.2999155819416046,0.0
collapsed_plain,stable_plain,20,1-2,16,1.595577359199524,1.0,1.0,0.35839536786079407,0.0
collapsed_plain,stable_plain,20,1-2,24,1.4600896835327148,1.0,1.0,0.43207117915153503,0.0
collapsed_plain,stable_plain,20,1-2,32,1.3971245288848877,1.0,1.0,0.4806002080440521,0.0
collapsed_plain,stable_plain,20,1-2,48,1.3286710977554321,1.0,1.0,0.5457895398139954,0.0
collapsed_plain,stable_plain,20,1-2,64,1.2891056537628174,1.0,1.0,0.590522825717926,0.0
collapsed_plain,stable_plain,20,1-2,96,1.2443383932113647,1.0,1.0,0.6521726250648499,0.0
collapsed_plain,stable_plain,20,1-2,128,1.2186908721923828,1.0,1.0,0.6952239274978638,0.0
collapsed_plain,stable_plain,20,1-2,192,1.1856203079223633,1.0,1.0,0.7552462816238403,0.0
collapsed_plain,stable_plain,20,1-2,256,1.1630316972732544,1.0,1.0,0.7975034713745117,0.0
collapsed_plain,stable_plain,20,1-2,384,1.1354023218154907,1.0,1.0,0.8567444086074829,0.0
collapsed_plain,stable_plain,20,1-2,512,1.1213724613189697,1.0,1.0,0.8986155390739441,0.0
collapsed_plain,stable_plain,20,1-2,768,1.111343502998352,1.0,1.0,0.9574733972549438,0.0
collapsed_plain,stable_plain,20,1-2,1024,1.1063696146011353,1.0,1.0,0.9991540908813477,0.0
collapsed_plain,stable_plain,22,1-2,0,-0.9282862544059753,0.109375,0.0,0.0,0.890625
collapsed_plain,stable_plain,22,1-2,1,-1.202460765838623,0.296875,0.1428571492433548,0.0,0.703125
collapsed_plain,stable_plain,22,1-2,2,-0.6962205767631531,0.5625,0.2857142984867096,0.0,0.4375
collapsed_plain,stable_plain,22,1-2,4,-0.12184382230043411,0.859375,0.5714285969734192,0.0,0.140625
collapsed_plain,stable_plain,22,1-2,8,1.415497899055481,1.0,1.0,0.158451646566391,0.0
collapsed_plain,stable_plain,22,1-2,12,1.7065105438232422,1.0,1.0,0.28065648674964905,0.0
collapsed_plain,stable_plain,22,1-2,16,1.6207655668258667,1.0,1.0,0.3458458185195923,0.0
collapsed_plain,stable_plain,22,1-2,24,1.4918097257614136,1.0,1.0,0.4246731996536255,0.0
collapsed_plain,stable_plain,22,1-2,32,1.422507882118225,1.0,1.0,0.475354939699173,0.0
collapsed_plain,stable_plain,22,1-2,48,1.335300326347351,1.0,1.0,0.5424737930297852,0.0
collapsed_plain,stable_plain,22,1-2,64,1.2851506471633911,1.0,1.0,0.5880987644195557,0.0
collapsed_plain,stable_plain,22,1-2,96,1.2331522703170776,1.0,1.0,0.6505963206291199,0.0
collapsed_plain,stable_plain,22,1-2,128,1.2078496217727661,1.0,1.0,0.6940560936927795,0.0
collapsed_plain,stable_plain,22,1-2,192,1.1755632162094116,1.0,1.0,0.7544770836830139,0.0
collapsed_plain,stable_plain,22,1-2,256,1.150195598602295,1.0,1.0,0.7969300150871277,0.0
collapsed_plain,stable_plain,22,1-2,384,1.1129778623580933,1.0,1.0,0.8563643097877502,0.0
collapsed_plain,stable_plain,22,1-2,512,1.0884437561035156,1.0,1.0,0.8983312845230103,0.0
collapsed_plain,stable_plain,22,1-2,768,1.060977578163147,1.0,1.0,0.9572844505310059,0.0
collapsed_plain,stable_plain,22,1-2,1024,1.0475761890411377,1.0,1.0,0.9990125894546509,0.0
collapsed_plain,stable_plain,27,3-10,0,-0.9282863736152649,0.12727272510528564,0.0,0.0,0.8727272748947144
collapsed_plain,stable_plain,27,3-10,1,-0.7388951182365417,0.5272727012634277,0.1666666716337204,0.0,0.47272729873657227
collapsed_plain,stable_plain,27,3-10,2,-0.16353273391723633,0.6727272868156433,0.3333333432674408,0.0,0.3272727131843567
collapsed_plain,stable_plain,27,3-10,4,-0.17068906128406525,0.7636363506317139,0.6666666865348816,0.0,0.23636364936828613
collapsed_plain,stable_plain,27,3-10,8,1.5346297025680542,1.0,1.0,0.19994372129440308,0.0
collapsed_plain,stable_plain,27,3-10,12,1.8723313808441162,1.0,1.0,0.2999155819416046,0.0
collapsed_plain,stable_plain,27,3-10,16,1.7857402563095093,1.0,1.0,0.35839536786079407,0.0
collapsed_plain,stable_plain,27,3-10,24,1.6721529960632324,1.0,1.0,0.43207117915153503,0.0
collapsed_plain,stable_plain,27,3-10,32,1.6196422576904297,1.0,1.0,0.4806002080440521,0.0
collapsed_plain,stable_plain,27,3-10,48,1.5542248487472534,1.0,1.0,0.5457895398139954,0.0
collapsed_plain,stable_plain,27,3-10,64,1.5133857727050781,1.0,1.0,0.590522825717926,0.0
collapsed_plain,stable_plain,27,3-10,96,1.4665141105651855,1.0,1.0,0.6521726250648499,0.0
collapsed_plain,stable_plain,27,3-10,128,1.4402062892913818,1.0,1.0,0.6952239274978638,0.0
collapsed_plain,stable_plain,27,3-10,192,1.4040549993515015,1.0,1.0,0.7552462816238403,0.0
collapsed_plain,stable_plain,27,3-10,256,1.376598834991455,1.0,1.0,0.7975034713745117,0.0
collapsed_plain,stable_plain,27,3-10,384,1.3411200046539307,1.0,1.0,0.8567444086074829,0.0
collapsed_plain,stable_plain,27,3-10,512,1.3221893310546875,1.0,1.0,0.8986155390739441,0.0
collapsed_plain,stable_plain,27,3-10,768,1.306931972503662,1.0,1.0,0.9574733972549438,0.0
collapsed_plain,stable_plain,27,3-10,1024,1.3028079271316528,1.0,1.0,0.9991540908813477,0.0
collapsed_plain,stable_plain,29,3-10,0,-0.9282862544059753,0.09259258955717087,0.0,0.0,0.9074074029922485
collapsed_plain,stable_plain,29,3-10,1,-0.8732341527938843,0.48148149251937866,0.1666666716337204,0.0,0.5185185074806213
collapsed_plain,stable_plain,29,3-10,2,-0.38524961471557617,0.5925925970077515,0.3333333432674408,0.0,0.40740740299224854
collapsed_plain,stable_plain,29,3-10,4,-0.349294513463974,0.8888888955116272,0.6666666865348816,0.0,0.1111111044883728
collapsed_plain,stable_plain,29,3-10,8,1.072803020477295,1.0,1.0,0.19994372129440308,0.0
collapsed_plain,stable_plain,29,3-10,12,1.5836862325668335,1.0,1.0,0.2999155819416046,0.0
collapsed_plain,stable_plain,29,3-10,16,1.5303397178649902,1.0,1.0,0.35839536786079407,0.0
collapsed_plain,stable_plain,29,3-10,24,1.4062975645065308,1.0,1.0,0.43207117915153503,0.0
collapsed_plain,stable_plain,29,3-10,32,1.3374863862991333,1.0,1.0,0.4806002080440521,0.0
collapsed_plain,stable_plain,29,3-10,48,1.2550874948501587,1.0,1.0,0.5457895398139954,0.0
collapsed_plain,stable_plain,29,3-10,64,1.2059199810028076,1.0,1.0,0.590522825717926,0.0
collapsed_plain,stable_plain,29,3-10,96,1.1529920101165771,1.0,1.0,0.6521726250648499,0.0
collapsed_plain,stable_plain,29,3-10,128,1.124691128730774,1.0,1.0,0.6952239274978638,0.0
collapsed_plain,stable_plain,29,3-10,192,1.0856833457946777,1.0,1.0,0.7552462816238403,0.0
collapsed_plain,stable_plain,29,3-10,256,1.0544559955596924,1.0,1.0,0.7975034713745117,0.0
collapsed_plain,stable_plain,29,3-10,384,1.0141150951385498,1.0,1.0,0.8567444086074829,0.0
collapsed_plain,stable_plain,29,3-10,512,0.9945765137672424,1.0,1.0,0.8986155390739441,0.0
collapsed_plain,stable_plain,29,3-10,768,0.9783998727798462,1.0,1.0,0.9574733972549438,0.0
collapsed_plain,stable_plain,29,3-10,1024,0.9739812016487122,1.0,1.0,0.9991540908813477,0.0
collapsed_plain,stable_plain,30,3-10,0,-0.9282862544059753,0.125,0.0,0.0,0.875
collapsed_plain,stable_plain,30,3-10,1,-0.519318699836731,0.3928571343421936,0.1428571492433548,0.0,0.6071428656578064
collapsed_plain,stable_plain,30,3-10,2,-0.10426056385040283,0.6428571343421936,0.2857142984867096,0.0,0.3571428656578064
collapsed_plain,stable_plain,30,3-10,4,-0.05269034951925278,0.7142857313156128,0.5714285969734192,0.0,0.2857142686843872
collapsed_plain,stable_plain,30,3-10,8,1.5296084880828857,1.0,1.0,0.158451646566391,0.0
collapsed_plain,stable_plain,30,3-10,12,1.8484885692596436,1.0,1.0,0.28065648674964905,0.0
collapsed_plain,stable_plain,30,3-10,16,1.7224098443984985,1.0,1.0,0.3458458185195923,0.0
collapsed_plain,stable_plain,30,3-10,24,1.56474769115448,1.0,1.0,0.4246731996536255,0.0
collapsed_plain,stable_plain,30,3-10,32,1.4934327602386475,1.0,1.0,0.475354939699173,0.0
collapsed_plain,stable_plain,30,3-10,48,1.4082021713256836,1.0,1.0,0.5424737930297852,0.0
collapsed_plain,stable_plain,30,3-10,64,1.3579062223434448,1.0,1.0,0.5880987644195557,0.0
collapsed_plain,stable_plain,30,3-10,96,1.3094074726104736,1.0,1.0,0.6505963206291199,0.0
collapsed_plain,stable_plain,30,3-10,128,1.2871274948120117,1.0,1.0,0.6940560936927795,0.0
collapsed_plain,stable_plain,30,3-10,192,1.2595125436782837,1.0,1.0,0.7544770836830139,0.0
collapsed_plain,stable_plain,30,3-10,256,1.2395901679992676,1.0,1.0,0.7969300150871277,0.0
collapsed_plain,stable_plain,30,3-10,384,1.211572527885437,1.0,1.0,0.8563643097877502,0.0
collapsed_plain,stable_plain,30,3-10,512,1.1924560070037842,1.0,1.0,0.8983312845230103,0.0
collapsed_plain,stable_plain,30,3-10,768,1.1709938049316406,1.0,1.0,0.9572844505310059,0.0
collapsed_plain,stable_plain,30,3-10,1024,1.1585716009140015,1.0,1.0,0.9990125894546509,0.0
collapsed_plain,stable_plain,35,3-10,0,-0.9282862544059753,0.12068965286016464,0.0,0.0,0.8793103694915771
collapsed_plain,stable_plain,35,3-10,1,-0.7477512955665588,0.3965517282485962,0.09090909361839294,0.0,0.6034482717514038
collapsed_plain,stable_plain,35,3-10,2,-0.03362501785159111,0.568965494632721,0.1818181872367859,0.0,0.43103450536727905
collapsed_plain,stable_plain,35,3-10,4,0.05454174429178238,0.5344827771186829,0.3636363744735718,0.0,0.46551722288131714
collapsed_plain,stable_plain,35,3-10,8,-0.30013731122016907,0.6896551847457886,0.7272727489471436,0.0,0.3103448152542114
collapsed_plain,stable_plain,35,3-10,12,0.5442308783531189,1.0,1.0,0.158451646566391,0.0
collapsed_plain,stable_plain,35,3-10,16,1.7227520942687988,1.0,1.0,0.28065648674964905,0.0
collapsed_plain,stable_plain,35,3-10,24,1.6272426843643188,1.0,1.0,0.39057910442352295,0.0
collapsed_plain,stable_plain,35,3-10,32,1.5472184419631958,1.0,1.0,0.4522289037704468,0.0
collapsed_plain,stable_plain,35,3-10,48,1.4700658321380615,1.0,1.0,0.5283914804458618,0.0
collapsed_plain,stable_plain,35,3-10,64,1.4241756200790405,1.0,1.0,0.5779733061790466,0.0
collapsed_plain,stable_plain,35,3-10,96,1.373792052268982,1.0,1.0,0.6441130042076111,0.0
collapsed_plain,stable_plain,35,3-10,128,1.3475162982940674,1.0,1.0,0.6892877221107483,0.0
collapsed_plain,stable_plain,35,3-10,192,1.3174172639846802,1.0,1.0,0.7513584494590759,0.0
collapsed_plain,stable_plain,35,3-10,256,1.2945151329040527,1.0,1.0,0.7946130633354187,0.0
collapsed_plain,stable_plain,35,3-10,384,1.2608801126480103,1.0,1.0,0.8548340797424316,0.0
collapsed_plain,stable_plain,35,3-10,512,1.2407584190368652,1.0,1.0,0.8971889019012451,0.0
collapsed_plain,stable_plain,35,3-10,768,1.2177256345748901,1.0,1.0,0.9565263390541077,0.0
collapsed_plain,stable_plain,35,3-10,1024,1.2048436403274536,1.0,1.0,0.9984452724456787,0.0
collapsed_plain,stable_plain,36,11-50,0,-0.9282865524291992,0.145454540848732,0.0,0.0,0.8545454740524292
collapsed_plain,stable_plain,36,11-50,1,-0.6748027205467224,0.4363636374473572,0.20000000298023224,0.0,0.5636363625526428
collapsed_plain,stable_plain,36,11-50,2,-0.10836035758256912,0.6909090876579285,0.4000000059604645,0.0,0.30909091234207153
collapsed_plain,stable_plain,36,11-50,4,0.415098637342453,0.9636363387107849,0.800000011920929,0.0,0.03636366128921509
collapsed_plain,stable_plain,36,11-50,8,1.7648197412490845,1.0,1.0,0.23212747275829315,0.0
collapsed_plain,stable_plain,36,11-50,12,1.7932162284851074,1.0,1.0,0.316903293132782,0.0
collapsed_plain,stable_plain,36,11-50,16,1.7087050676345825,1.0,1.0,0.3699398338794708,0.0
collapsed_plain,stable_plain,36,11-50,24,1.6050341129302979,1.0,1.0,0.43910813331604004,0.0
collapsed_plain,stable_plain,36,11-50,32,1.5455974340438843,1.0,1.0,0.4856613576412201,0.0
collapsed_plain,stable_plain,36,11-50,48,1.4711639881134033,1.0,1.0,0.5490307807922363,0.0
collapsed_plain,stable_plain,36,11-50,64,1.4270634651184082,1.0,1.0,0.5929068326950073,0.0
collapsed_plain,stable_plain,36,11-50,96,1.3835618495941162,1.0,1.0,0.6537318229675293,0.0
collapsed_plain,stable_plain,36,11-50,128,1.361899733543396,1.0,1.0,0.6963824033737183,0.0
collapsed_plain,stable_plain,36,11-50,192,1.3317198753356934,1.0,1.0,0.756011426448822,0.0
collapsed_plain,stable_plain,36,11-50,256,1.3074123859405518,1.0,1.0,0.7980747222900391,0.0
collapsed_plain,stable_plain,36,11-50,384,1.272123098373413,1.0,1.0,0.8571234345436096,0.0
collapsed_plain,stable_plain,36,11-50,512,1.2502119541168213,1.0,1.0,0.8988991379737854,0.0
collapsed_plain,stable_plain,36,11-50,768,1.2271071672439575,1.0,1.0,0.9576619863510132,0.0
collapsed_plain,stable_plain,36,11-50,1024,1.216808795928955,1.0,1.0,0.9992954134941101,0.0
collapsed_plain,stable_plain,38,11-50,0,-0.9282865524291992,0.09090909361839294,0.0,0.0,0.9090908765792847
collapsed_plain,stable_plain,38,11-50,1,-0.7928489446640015,0.5272727012634277,0.20000000298023224,0.0,0.47272729873657227
collapsed_plain,stable_plain,38,11-50,2,-0.16031162440776825,0.6363636255264282,0.4000000059604645,0.0,0.3636363744735718
collapsed_plain,stable_plain,38,11-50,4,-0.0034220796078443527,0.8181818127632141,0.800000011920929,0.0,0.1818181872367859
collapsed_plain,stable_plain,38,11-50,8,1.2613248825073242,1.0,1.0,0.23212747275829315,0.0
collapsed_plain,stable_plain,38,11-50,12,1.4964969158172607,1.0,1.0,0.316903293132782,0.0
collapsed_plain,stable_plain,38,11-50,16,1.438970685005188,1.0,1.0,0.3699398338794708,0.0
collapsed_plain,stable_plain,38,11-50,24,1.335917353630066,1.0,1.0,0.43910813331604004,0.0
collapsed_plain,stable_plain,38,11-50,32,1.2797846794128418,1.0,1.0,0.4856613576412201,0.0
collapsed_plain,stable_plain,38,11-50,48,1.2163463830947876,1.0,1.0,0.5490307807922363,0.0
collapsed_plain,stable_plain,38,11-50,64,1.1802690029144287,1.0,1.0,0.5929068326950073,0.0
collapsed_plain,stable_plain,38,11-50,96,1.1385160684585571,1.0,1.0,0.6537318229675293,0.0
collapsed_plain,stable_plain,38,11-50,128,1.1117554903030396,1.0,1.0,0.6963824033737183,0.0
collapsed_plain,stable_plain,38,11-50,192,1.073046326637268,1.0,1.0,0.756011426448822,0.0
collapsed_plain,stable_plain,38,11-50,256,1.0454556941986084,1.0,1.0,0.7980747222900391,0.0
collapsed_plain,stable_plain,38,11-50,384,1.0119681358337402,1.0,1.0,0.8571234345436096,0.0
collapsed_plain,stable_plain,38,11-50,512,0.9944719076156616,1.0,1.0,0.8988991379737854,0.0
collapsed_plain,stable_plain,38,11-50,768,0.9781602025032043,1.0,1.0,0.9576619863510132,0.0
collapsed_plain,stable_plain,38,11-50,1024,0.9722130298614502,1.0,1.0,0.9992954134941101,0.0
collapsed_plain,stable_plain,41,11-50,0,-0.9282862544059753,0.14035087823867798,0.0,0.0,0.859649121761322
collapsed_plain,stable_plain,41,11-50,1,-0.7794037461280823,0.4736842215061188,0.25,0.0,0.5263158082962036
collapsed_plain,stable_plain,41,11-50,2,-0.10019902139902115,0.7719298005104065,0.5,0.0,0.2280701994895935
collapsed_plain,stable_plain,41,11-50,4,0.454534113407135,1.0,1.0,0.09997186064720154,0.0
collapsed_plain,stable_plain,41,11-50,8,1.8677750825881958,1.0,1.0,0.25842350721359253,0.0
collapsed_plain,stable_plain,41,11-50,12,1.8434664011001587,1.0,1.0,0.3320993185043335,0.0
collapsed_plain,stable_plain,41,11-50,16,1.7351762056350708,1.0,1.0,0.3806283473968506,0.0
collapsed_plain,stable_plain,41,11-50,24,1.6134815216064453,1.0,1.0,0.4458176791667938,0.0
collapsed_plain,stable_plain,41,11-50,32,1.551751732826233,1.0,1.0,0.4905509650707245,0.0
collapsed_plain,stable_plain,41,11-50,48,1.4859672784805298,1.0,1.0,0.5522007346153259,0.0
collapsed_plain,stable_plain,41,11-50,64,1.4551643133163452,1.0,1.0,0.5952520370483398,0.0
collapsed_plain,stable_plain,41,11-50,96,1.4270366430282593,1.0,1.0,0.6552744507789612,0.0
collapsed_plain,stable_plain,41,11-50,128,1.4103823900222778,1.0,1.0,0.6975316405296326,0.0
collapsed_plain,stable_plain,41,11-50,192,1.3827064037322998,1.0,1.0,0.756772518157959,0.0
collapsed_plain,stable_plain,41,11-50,256,1.362758755683899,1.0,1.0,0.7986436486244202,0.0
collapsed_plain,stable_plain,41,11-50,384,1.3404982089996338,1.0,1.0,0.8575015068054199,0.0
collapsed_plain,stable_plain,41,11-50,512,1.3288202285766602,1.0,1.0,0.8991822004318237,0.0
collapsed_plain,stable_plain,41,11-50,768,1.3129338026046753,1.0,1.0,0.9578503966331482,0.0
collapsed_plain,stable_plain,41,11-50,1024,1.303441047668457,1.0,1.0,0.999436616897583,0.0
collapsed_plain,stable_plain,47,11-50,0,-0.9282865524291992,0.10526315867900848,0.0,0.0,0.8947368264198303
collapsed_plain,stable_plain,47,11-50,1,-0.8700172305107117,0.3684210479259491,0.05882352963089943,0.0,0.6315789222717285
collapsed_plain,stable_plain,47,11-50,2,-0.2055092304944992,0.38596490025520325,0.11764705926179886,0.0,0.6140351295471191
collapsed_plain,stable_plain,47,11-50,4,-0.4416937530040741,0.28070175647735596,0.23529411852359772,0.0,0.719298243522644
collapsed_plain,stable_plain,47,11-50,8,-0.8462258577346802,0.2631579041481018,0.47058823704719543,0.0,0.7368420958518982
collapsed_plain,stable_plain,47,11-50,12,-1.0128173828125,0.31578946113586426,0.7058823704719543,0.0,0.6842105388641357
collapsed_plain,stable_plain,47,11-50,16,-0.5195769667625427,0.8070175647735596,0.9411764740943909,0.0,0.19298243522644043
collapsed_plain,stable_plain,47,11-50,24,1.7390177249908447,1.0,1.0,0.316903293132782,0.0
