model,snapshot,target,probe_type,selected_alpha,validation_score,final_score,final_secondary_score,label_shuffle_mean,label_shuffle_max,random_subspace_rank,random_subspace_mean,random_subspace_max
late_state_ce,128,hard_unique_conflicts,categorical,0.01,0.25,1.0,1.0,1.0,1.0,1,1.0,1.0
late_state_ce,128,row_candidate_count,categorical,0.01,0.25,1.0,1.0,1.0,1.0,1,1.0,1.0
late_state_ce,128,column_candidate_count,categorical,0.01,0.25,1.0,1.0,1.0,1.0,1,1.0,1.0
late_state_ce,128,box_candidate_count,categorical,0.01,0.3333333333333333,1.0,1.0,1.0,1.0,1,1.0,1.0
late_state_ce,128,joint_candidate_count,categorical,0.01,0.25,1.0,1.0,1.0,1.0,1,1.0,1.0
late_state_ce,128,static_joint_candidate_count,categorical,1.0,0.16316465507977357,0.16269681827764476,0.3475177304964539,0.14118745687460849,0.14944790969628094,6,0.1416933744709399,0.14957093913135025
late_state_ce,128,target_candidate_legal,categorical,0.01,0.5,1.0,1.0,1.0,1.0,1,1.0,1.0
late_state_ce,1024,expected_row_conflicts,numeric,10000.0,-0.26509573895796956,-3.113952131809758,-0.07942889498280992,-0.9731276910313316,-0.3923126802413097,1,-0.42605436537790276,-0.41262245664484376
late_state_ce,1024,expected_column_conflicts,numeric,10000.0,-0.45376057484006194,-3.086150016684063,-0.1907334744648892,-0.5525232823134795,-0.0587484477815301,1,-0.10162500627787854,-0.08619407504079746
late_state_ce,1024,expected_box_conflicts,numeric,10000.0,-0.23563120185900965,-3.176136990843773,-0.08178859256758608,-1.677308673839615,-0.4068214413884619,1,-0.4461963837894648,-0.42199751791161133
late_state_ce,1024,expected_unique_conflicts,numeric,10000.0,-0.1869903713278569,-2.6396229634148485,-0.12007589437310306,-0.5918040133484419,-0.13928148335182944,1,-0.20186137008583432,-0.18447518908808225
late_state_ce,1024,hard_row_conflicts,numeric,0.01,,,,,,1,,
late_state_ce,1024,hard_column_conflicts,numeric,0.01,,,,,,1,,
late_state_ce,1024,hard_box_conflicts,numeric,0.01,,,,,,1,,
late_state_ce,1024,hard_unique_conflicts,numeric,0.01,,,,,,1,,
late_state_ce,1024,row_candidate_count,numeric,0.01,,,,,,1,,
late_state_ce,1024,column_candidate_count,numeric,0.01,,,,,,1,,
late_state_ce,1024,box_candidate_count,numeric,0.01,,,,,,1,,
late_state_ce,1024,joint_candidate_count,numeric,0.01,,,,,,1,,
late_state_ce,1024,static_joint_candidate_count,numeric,10000.0,-0.007957808838550351,-0.010644163444355925,-0.0020800137470800006,-0.005663998664979214,-0.0021176686345669715,1,-0.005536401107847408,-0.004064046185841441
late_state_ce,1024,hard_row_conflicts,categorical,0.01,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
late_state_ce,1024,hard_column_conflicts,categorical,0.01,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
late_state_ce,1024,hard_box_conflicts,categorical,0.01,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
late_state_ce,1024,hard_unique_conflicts,categorical,0.01,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
late_state_ce,1024,row_candidate_count,categorical,0.01,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
late_state_ce,1024,column_candidate_count,categorical,0.01,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
late_state_ce,1024,box_candidate_count,categorical,0.01,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
late_state_ce,1024,joint_candidate_count,categorical,0.01,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
late_state_ce,1024,static_joint_candidate_count,categorical,1.0,0.1469663867095827,0.13963025347930208,0.32092198581560283,0.14344130549676273,0.15033159845305577,6,0.14288258856121416,0.1449147735863638
late_state_ce,1024,target_candidate_legal,categorical,0.01,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
combined_margin,16,expected_row_conflicts,numeric,1.0,0.8863731956422614,0.8715389895901544,0.6831026506622326,-0.13583777529916205,0.12922518627627821,1,0.052273281113455014,0.21861510236619264
combined_margin,16,expected_column_conflicts,numeric,1.0,0.8872779884862978,0.87988282278524,0.6927783424711316,-0.07692234021488653,0.05453033471564983,1,0.0649309968725002,0.1568884628591395
combined_margin,16,expected_box_conflicts,numeric,1.0,0.8859540075757694,0.872866379664219,0.6842608654114382,-0.06976090901919244,0.0422598667992089,1,0.0597204255394031,0.3104384815253586
combined_margin,16,expected_unique_conflicts,numeric,1.0,0.8790068602968352,0.8661379934939923,0.6655176766222185,-0.09002992874244606,0.06479124392975466,1,0.07059312575743089,0.36620151304909054
combined_margin,16,hard_row_conflicts,numeric,100.0,0.2834498754923124,0.29290937052222366,0.05811723386723544,-0.0410594163157749,0.018442209602914095,1,0.004799638654580482,0.06654043406312404
combined_margin,16,hard_column_conflicts,numeric,100.0,0.2608740095969523,0.3024946194670557,0.05407338028103448,-0.045841508211113255,-0.002515281677219372,1,0.01723059026459147,0.11660122630734415
combined_margin,16,hard_box_conflicts,numeric,100.0,0.2676642014950166,0.3651131651975369,0.11875012963543596,-0.028824420610610926,0.00614587556887114,1,0.0055895949891304406,0.04247652255134149
combined_margin,16,hard_unique_conflicts,numeric,100.0,0.41191259970193705,0.41776243601056773,0.2861054600510884,-0.03146045605640075,0.05572256845004908,1,0.001150005731033299,0.10018897001952498
combined_margin,16,row_candidate_count,numeric,100.0,0.4524142785080395,0.45933275565904663,0.3211632888073016,-0.051705008480440726,0.04180888918447456,1,0.016107017874051166,0.07587104171836812
combined_margin,16,column_candidate_count,numeric,100.0,0.43178675584392556,0.4650739007325174,0.3177224132521632,-0.03444123763057856,0.07853591541123006,1,0.04275093722455638,0.20980213478523235
combined_margin,16,box_candidate_count,numeric,100.0,0.4435820800835121,0.4562520607115136,0.33914681304055005,-0.06049706210034072,0.008454241208507907,1,0.010744178300798171,0.13760829874265001
combined_margin,16,joint_candidate_count,numeric,100.0,0.19882753082287707,0.22846775736432823,0.06540034258274796,-0.020449882673523892,0.03757383946609327,1,0.014962732532108766,0.06447767861899456
combined_margin,16,static_joint_candidate_count,numeric,1.0,0.37536061439366786,0.4443338071630296,0.2418693015883715,-0.16021716913548065,-0.07755606435844564,1,-0.0013593001859580692,0.018899706803053307
combined_margin,16,hard_row_conflicts,categorical,0.01,0.5768680130372537,0.3946485340868951,0.925531914893617,0.33378170678373786,0.34210526315789475,1,0.3333333333333333,0.3333333333333333
combined_margin,16,hard_column_conflicts,categorical,1.0,0.3519528779253637,0.5481858881686331,0.9228723404255319,0.49988049713193117,0.5,1,0.5,0.5
combined_margin,16,hard_box_conflicts,categorical,0.01,0.6508435282945086,0.6363375759660589,0.9166666666666666,0.4994212962962963,0.5,1,0.5,0.5
combined_margin,16,hard_unique_conflicts,categorical,0.01,0.2626526251526252,0.263674599512163,0.8794326241134752,0.19988578680203048,0.2,3,0.2,0.2
combined_margin,16,row_candidate_count,categorical,1.0,0.5021064562348966,0.39258885840639035,0.8820921985815603,0.2504286601355269,0.2542016806722689,2,0.25,0.25
combined_margin,16,column_candidate_count,categorical,100.0,0.37986304245159264,0.6051505817932923,0.9113475177304965,0.3333333333333333,0.3333333333333333,2,0.3333119438740588,0.3333333333333333
combined_margin,16,box_candidate_count,categorical,0.01,0.3433644170486276,0.3812406702492909,0.87677304964539,0.2509681948798328,0.2542842215256008,3,0.2502840909090909,0.2545454545454545
combined_margin,16,joint_candidate_count,categorical,1.0,0.43041248715965413,0.45683661068276454,0.9042553191489362,0.333189513477975,0.3333333333333333,2,0.3333333333333333,0.3333333333333333
combined_margin,16,static_joint_candidate_count,categorical,0.01,0.25252087041125176,0.22860102500693322,0.43617021276595747,0.1434917079817502,0.15402721049050755,6,0.14933822409411585,0.15587822014051525
combined_margin,16,target_candidate_legal,categorical,100.0,0.9730848861283644,0.9492827868852459,0.9122340425531915,0.49996798155737704,0.5,1,0.4999359631147541,0.5
combined_margin,128,expected_row_conflicts,numeric,1.0,0.7507263912717848,-6664082.648570981,0.20887338667066324,-13993115.29027841,-9803559.720355941,1,-5952212.177099568,-5541035.514267656
combined_margin,128,expected_column_conflicts,numeric,1.0,0.7407693886673299,-6735434.427570576,0.20616122975522644,-14488213.38398875,-10242218.646051047,1,-5819733.249928169,-5599169.139217414
combined_margin,128,expected_box_conflicts,numeric,1.0,0.7467700943786231,-6523882.446981236,0.2035970323626919,-12482076.800538741,-9029802.305872444,1,-5758458.686804544,-5346467.877073335
combined_margin,128,expected_unique_conflicts,numeric,1.0,0.7456497048600006,-9191358.389506923,0.18918271832783062,-18338422.18515393,-14144150.612209575,1,-7633642.726270331,-7333582.695519495
combined_margin,128,hard_row_conflicts,numeric,100.0,0.23330840313802015,,-0.04644348712697788,,,1,,
combined_margin,128,hard_column_conflicts,numeric,100.0,0.20389832965943655,,-0.054198185944845045,,,1,,
combined_margin,128,hard_box_conflicts,numeric,1.0,0.31470936035115993,,0.0027135634978603385,,,1,,
combined_margin,128,hard_unique_conflicts,numeric,1.0,0.3960308600323603,,0.05988323702622467,,,1,,
combined_margin,128,row_candidate_count,numeric,100.0,0.405720895267374,,0.004958153401627752,,,1,,
combined_margin,128,column_candidate_count,numeric,100.0,0.3438939167422447,,-0.017517595741210146,,,1,,
combined_margin,128,box_candidate_count,numeric,100.0,0.4583154911538878,,3.933432129121783e-05,,,1,,
combined_margin,128,joint_candidate_count,numeric,100.0,0.13621456016876388,,-0.057054003401454834,,,1,,
combined_margin,128,static_joint_candidate_count,numeric,100.0,0.21914900771190682,0.23911104516217685,0.11366121552838193,-0.038164100076340426,0.026360801429827885,1,-0.0019563571256283954,0.0102944841029452
combined_margin,128,hard_row_conflicts,categorical,0.01,0.5631772685912813,0.99822695035461,0.99822695035461,0.9981161347517731,1.0,2,1.0,1.0
combined_margin,128,hard_column_conflicts,categorical,0.01,0.5440896682934899,0.999113475177305,0.999113475177305,0.9970633865248227,0.999113475177305,1,1.0,1.0
combined_margin,128,hard_box_conflicts,categorical,0.01,0.5961538461538461,1.0,1.0,0.997229609929078,1.0,2,1.0,1.0
combined_margin,128,hard_unique_conflicts,categorical,0.01,0.3689827663000651,0.999113475177305,0.999113475177305,0.9967863475177305,0.999113475177305,4,0.9999445921985816,1.0
combined_margin,128,row_candidate_count,categorical,1.0,0.5401525128855503,0.999113475177305,0.999113475177305,0.9966201241134752,0.999113475177305,2,1.0,1.0
combined_margin,128,column_candidate_count,categorical,0.01,0.4219048224965008,0.999113475177305,0.999113475177305,0.9957335992907802,0.99822695035461,2,1.0,1.0
combined_margin,128,box_candidate_count,categorical,1.0,0.6635658914728683,0.99822695035461,0.99822695035461,0.9965093085106383,0.999113475177305,2,1.0,1.0
combined_margin,128,joint_candidate_count,categorical,0.01,0.43026053013798116,0.99822695035461,0.99822695035461,0.9975066489361702,0.999113475177305,2,1.0,1.0
combined_margin,128,static_joint_candidate_count,categorical,1.0,0.19302862753319464,0.22393809609676205,0.40070921985815605,0.14551401160788288,0.16377991789709453,6,0.14974368515898961,0.15850591976094716
combined_margin,128,target_candidate_legal,categorical,1.0,0.9948837209302326,0.9973404255319149,0.9973404255319149,0.9943484042553192,0.999113475177305,1,1.0,1.0
combined_margin,1024,expected_row_conflicts,numeric,10000.0,-78.9018779425529,-536.6711589530227,-0.009672004788864763,-1124.788921361359,-524.1806928728423,1,-490.14435205749203,-487.75397833095366
combined_margin,1024,expected_column_conflicts,numeric,10000.0,-83.18919160669455,-583.5706757022948,-0.010759310761757845,-1016.9853398415595,-575.8782292887863,1,-539.2309157334157,-538.2605799963247
combined_margin,1024,expected_box_conflicts,numeric,10000.0,-81.75516626472294,-573.2684560908765,-0.009638767338102427,-568.241832998858,-559.1088811429308,1,-523.8590935927292,-522.4498177639668
combined_margin,1024,expected_unique_conflicts,numeric,10000.0,-63.89662414249749,-452.11662707349427,-0.010141252842286397,-537.3217749243533,-441.67469742160637,1,-415.7510020959156,-413.68997021317904
combined_margin,1024,hard_row_conflicts,numeric,0.01,,,-9.211687669351653,,,1,,
combined_margin,1024,hard_column_conflicts,numeric,0.01,,,-6.456760466933303,,,1,,
combined_margin,1024,hard_box_conflicts,numeric,0.01,,,-9.211687669351653,,,1,,
combined_margin,1024,hard_unique_conflicts,numeric,0.01,,,-6.492087832561283,,,1,,
combined_margin,1024,row_candidate_count,numeric,0.01,,,-2.9776585256636787,,,1,,
combined_margin,1024,column_candidate_count,numeric,0.01,,,-3.355307690012606,,,1,,
combined_margin,1024,box_candidate_count,numeric,0.01,,,-2.908686540403147,,,1,,
combined_margin,1024,joint_candidate_count,numeric,0.01,,,-6.492087832561483,,,1,,
combined_margin,1024,static_joint_candidate_count,numeric,100.0,0.013924032410043807,0.036380621881208164,0.02269107038120899,-0.03311431025955194,-0.0052566518136780704,1,-0.0031796947042337237,0.00534165177402679
combined_margin,1024,hard_row_conflicts,categorical,0.01,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
combined_margin,1024,hard_column_conflicts,categorical,0.01,1.0,1.0,1.0,0.9996675531914894,1.0,1,1.0,1.0
combined_margin,1024,hard_box_conflicts,categorical,0.01,1.0,1.0,1.0,0.9994459219858156,1.0,1,1.0,1.0
combined_margin,1024,hard_unique_conflicts,categorical,0.01,1.0,1.0,1.0,0.9989472517730497,1.0,1,1.0,1.0
combined_margin,1024,row_candidate_count,categorical,0.01,1.0,1.0,1.0,0.9982823581560284,1.0,1,1.0,1.0
combined_margin,1024,column_candidate_count,categorical,0.01,1.0,1.0,1.0,0.9988364361702128,1.0,1,1.0,1.0
combined_margin,1024,box_candidate_count,categorical,0.01,1.0,1.0,1.0,0.9973958333333334,1.0,1,1.0,1.0
combined_margin,1024,joint_candidate_count,categorical,0.01,1.0,1.0,1.0,0.9998891843971631,1.0,1,1.0,1.0
combined_margin,1024,static_joint_candidate_count,categorical,0.01,0.15690053470631213,0.16896038223366114,0.37056737588652483,0.14396746731171783,0.1631433287490864,6,0.1431603213056514,0.14564802650368422
combined_margin,1024,target_candidate_legal,categorical,100.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
