model,split,snapshot,expected_row_conflicts,expected_column_conflicts,expected_box_conflicts,expected_unique_conflicts,hard_unique_conflicts,joint_candidate_deviation,target_candidate_legal_fraction,prediction_accuracy,valid_board_fraction,solved_board_fraction
late_state_ce,discovery,32,0.03113963082432747,0.031149670481681824,0.031193984672427177,0.07750022411346436,0.05580557882785797,0.0297029702970297,0.963996399639964,0.9765976597659766,0.95,0.95
late_state_ce,discovery,64,0.03128807991743088,0.031145183369517326,0.031260814517736435,0.07771071791648865,0.04860486090183258,0.0288028802880288,0.9594959495949595,0.9684968496849685,0.95,0.95
late_state_ce,discovery,128,3.671006197691895e-06,3.6936974083801033e-06,3.6517014905257383e-06,8.903552043193486e-06,0.0,0.0,1.0,1.0,1.0,1.0
late_state_ce,discovery,256,6.7561450123321265e-06,6.706128260702826e-06,6.798577032895992e-06,1.603641976544168e-05,0.0,0.0,1.0,1.0,1.0,1.0
late_state_ce,discovery,512,7.921025826362893e-05,4.638475365936756e-05,7.925461250124499e-05,0.00013128678256180137,0.0,0.0,1.0,1.0,1.0,1.0
late_state_ce,discovery,1024,4.457157774595544e-05,2.8653708795900457e-05,4.4716962293023244e-05,7.836773875169456e-05,0.0,0.0,1.0,1.0,1.0,1.0
late_state_ce,validation,0,0.9179824590682983,0.9173983335494995,0.9175456166267395,2.294438362121582,14.305085182189941,2.4745762711864407,0.8893844781445138,0.11061552185548618,0.0,0.0
late_state_ce,validation,1,0.645491898059845,0.6356086730957031,0.6528126001358032,1.563551664352417,1.3826940059661865,0.5405887600356825,0.2863514719000892,0.5013380909901873,0.0,0.0
late_state_ce,validation,2,0.5180832743644714,0.5101794004440308,0.518032431602478,1.2428959608078003,0.8331846594810486,0.4665477252453167,0.41837644959857273,0.6164139161462979,0.0,0.0
late_state_ce,validation,4,0.3393670618534088,0.3358498811721802,0.34126144647598267,0.8111118674278259,0.4174844026565552,0.2408563782337199,0.6761819803746655,0.7743086529884032,0.2,0.2
late_state_ce,validation,8,0.13743817806243896,0.1371043622493744,0.13753671944141388,0.3359716236591339,0.17127564549446106,0.09455842997323818,0.8501338090990187,0.8929527207850134,0.65,0.65
late_state_ce,validation,16,0.06335015594959259,0.06350063532590866,0.0634569302201271,0.15671809017658234,0.10169491171836853,0.05263157894736842,0.9313113291703836,0.9545049063336307,0.9,0.9
late_state_ce,validation,32,0.03347892686724663,0.03326484560966492,0.0332917720079422,0.08316075056791306,0.06244424730539322,0.028545941123996433,0.9652096342551294,0.9732381801962533,0.95,0.95
late_state_ce,validation,64,0.03370777517557144,0.033514153212308884,0.03358147665858269,0.0840572789311409,0.058876004070043564,0.025869759143621766,0.9598572702943801,0.9714540588760036,0.95,0.95
late_state_ce,validation,128,0.0328369215130806,0.032701436430215836,0.032713573426008224,0.08169892430305481,0.06066012382507324,0.02408563782337199,0.9643175735950045,0.9714540588760036,0.95,0.95
late_state_ce,validation,256,0.030642138794064522,0.030602768063545227,0.030645890161395073,0.0763501524925232,0.033898305147886276,0.01873327386262266,0.967885816235504,0.975914362176628,0.95,0.95
late_state_ce,validation,512,1.4167534573061857e-05,1.4225527593225706e-05,1.4205643310560845e-05,3.3558924769749865e-05,0.0,0.0,1.0,1.0,1.0,1.0
late_state_ce,validation,1024,2.7679137929226272e-05,2.4425904484814964e-05,2.7515819965628907e-05,6.718528311466798e-05,0.0,0.0,1.0,1.0,1.0,1.0
late_state_ce,final,0,0.9165942668914795,0.9169310331344604,0.9160265326499939,2.2917187213897705,14.478723526000977,2.551418439716312,0.8927304964539007,0.10726950354609929,0.0,0.0
late_state_ce,final,1,0.65956711769104,0.6482237577438354,0.6627969145774841,1.5971627235412598,1.377659559249878,0.5549645390070922,0.25443262411347517,0.500886524822695,0.0,0.0
late_state_ce,final,2,0.5306152105331421,0.5250786542892456,0.5341892242431641,1.2850143909454346,0.8953900933265686,0.45478723404255317,0.4078014184397163,0.6152482269503546,0.0,0.0
late_state_ce,final,4,0.3695417046546936,0.3657374680042267,0.37306177616119385,0.8878000974655151,0.41843971610069275,0.24822695035460993,0.6099290780141844,0.7180851063829787,0.05,0.05
late_state_ce,final,8,0.19786228239536285,0.197353795170784,0.1980816274881363,0.48361676931381226,0.19326241314411163,0.1125886524822695,0.8058510638297872,0.849290780141844,0.65,0.65
late_state_ce,final,16,0.09972713887691498,0.09956711530685425,0.09972071647644043,0.24687832593917847,0.19148936867713928,0.09574468085106383,0.8847517730496454,0.9273049645390071,0.85,0.85
late_state_ce,final,32,0.06593251973390579,0.06594794988632202,0.06588880717754364,0.1635000854730606,0.12588652968406677,0.05851063829787234,0.9122340425531915,0.9317375886524822,0.9,0.9
late_state_ce,final,64,0.06540966778993607,0.0654909759759903,0.06543705612421036,0.16199131309986115,0.10106383264064789,0.047872340425531915,0.9273049645390071,0.9485815602836879,0.9,0.9
late_state_ce,final,128,3.979528173658764e-06,3.956757154810475e-06,3.959552032029023e-06,9.542325642541982e-06,0.0,0.0,1.0,1.0,1.0,1.0
late_state_ce,final,256,7.5771513365907595e-06,8.583262570027728e-06,8.5269730334403e-06,2.0697434592875652e-05,0.0,0.0,1.0,1.0,1.0,1.0
late_state_ce,final,512,1.2647316907532513e-05,1.2659087587962858e-05,1.2748589142574929e-05,3.1063551432453096e-05,0.0,0.0,1.0,1.0,1.0,1.0
late_state_ce,final,1024,1.5490752048208378e-05,1.5314424672396854e-05,1.5597446690662764e-05,3.7368728953879327e-05,0.0,0.0,1.0,1.0,1.0,1.0
combined_margin,discovery,0,0.897575855255127,0.8982973098754883,0.8977303504943848,2.244689464569092,14.217822074890137,2.466246624662466,0.8874887488748875,0.11251125112511251,0.0,0.0
combined_margin,discovery,1,0.6647513508796692,0.6240781545639038,0.6365299820899963,1.550325870513916,1.4257426261901855,0.5265526552655265,0.28532853285328535,0.5076507650765076,0.0,0.0
combined_margin,discovery,2,0.5045142769813538,0.4842569828033447,0.48715323209762573,1.183849811553955,0.8118811845779419,0.44284428442844287,0.42844284428442847,0.6246624662466247,0.0,0.0
